Image Index,Read Time (ms),File Size (KB),Image Path
16002,7.448673248291016,47,/mnt/beegfs/imagenet2012/image/n02109047_6008.JPEG
16003,5.446672439575195,42,/mnt/beegfs/imagenet2012/image/n02109047_6042.JPEG
16004,4.85682487487793,38,/mnt/beegfs/imagenet2012/image/n02109047_6061.JPEG
16005,4.749536514282227,29,/mnt/beegfs/imagenet2012/image/n02109047_6093.JPEG
16006,5.832910537719727,53,/mnt/beegfs/imagenet2012/image/n02109047_6265.JPEG
16007,4.904747009277344,35,/mnt/beegfs/imagenet2012/image/n02109047_6276.JPEG
16008,4.778385162353516,29,/mnt/beegfs/imagenet2012/image/n02109047_638.JPEG
16009,4.8007965087890625,40,/mnt/beegfs/imagenet2012/image/n02109047_6447.JPEG
16010,5.307435989379883,40,/mnt/beegfs/imagenet2012/image/n02109047_6680.JPEG
16011,3.6516189575195312,21,/mnt/beegfs/imagenet2012/image/n02109047_7072.JPEG
16012,4.788398742675781,20,/mnt/beegfs/imagenet2012/image/n02109047_7156.JPEG
16013,5.23686408996582,29,/mnt/beegfs/imagenet2012/image/n02109047_7227.JPEG
16014,4.317283630371094,17,/mnt/beegfs/imagenet2012/image/n02109047_744.JPEG
16015,4.097938537597656,29,/mnt/beegfs/imagenet2012/image/n02109047_8090.JPEG
16016,4.517793655395508,34,/mnt/beegfs/imagenet2012/image/n02109047_8139.JPEG
16017,5.164623260498047,46,/mnt/beegfs/imagenet2012/image/n02109047_875.JPEG
16018,4.479646682739258,31,/mnt/beegfs/imagenet2012/image/n02109047_888.JPEG
16019,6.096839904785156,77,/mnt/beegfs/imagenet2012/image/n02109047_8912.JPEG
16020,4.585981369018555,23,/mnt/beegfs/imagenet2012/image/n02109047_906.JPEG
16021,5.495548248291016,56,/mnt/beegfs/imagenet2012/image/n02109047_9164.JPEG
16022,4.957914352416992,42,/mnt/beegfs/imagenet2012/image/n02109047_926.JPEG
16023,4.475116729736328,29,/mnt/beegfs/imagenet2012/image/n02109047_9396.JPEG
16024,5.103826522827148,39,/mnt/beegfs/imagenet2012/image/n02109047_941.JPEG
16025,4.577159881591797,24,/mnt/beegfs/imagenet2012/image/n02109047_946.JPEG
16026,4.961729049682617,34,/mnt/beegfs/imagenet2012/image/n02109047_94.JPEG
16027,4.126548767089844,22,/mnt/beegfs/imagenet2012/image/n02109047_9503.JPEG
16028,4.500150680541992,25,/mnt/beegfs/imagenet2012/image/n02109047_9604.JPEG
16029,4.550457000732422,26,/mnt/beegfs/imagenet2012/image/n02109525_10032.JPEG
16030,3.683328628540039,13,/mnt/beegfs/imagenet2012/image/n02109525_10063.JPEG
16031,4.781484603881836,35,/mnt/beegfs/imagenet2012/image/n02109525_10146.JPEG
16032,4.598379135131836,26,/mnt/beegfs/imagenet2012/image/n02109525_10215.JPEG
16033,5.230903625488281,46,/mnt/beegfs/imagenet2012/image/n02109525_10251.JPEG
16034,4.368305206298828,15,/mnt/beegfs/imagenet2012/image/n02109525_10297.JPEG
16035,4.8389434814453125,27,/mnt/beegfs/imagenet2012/image/n02109525_10321.JPEG
16036,5.487918853759766,36,/mnt/beegfs/imagenet2012/image/n02109525_10332.JPEG
16037,4.666805267333984,38,/mnt/beegfs/imagenet2012/image/n02109525_10374.JPEG
16038,6.037473678588867,42,/mnt/beegfs/imagenet2012/image/n02109525_10417.JPEG
16039,4.967212677001953,37,/mnt/beegfs/imagenet2012/image/n02109525_10446.JPEG
16040,5.664825439453125,48,/mnt/beegfs/imagenet2012/image/n02109525_10545.JPEG
16041,4.6710968017578125,27,/mnt/beegfs/imagenet2012/image/n02109525_10743.JPEG
16042,4.550457000732422,29,/mnt/beegfs/imagenet2012/image/n02109525_10792.JPEG
16043,5.179405212402344,37,/mnt/beegfs/imagenet2012/image/n02109525_10805.JPEG
16044,5.354404449462891,48,/mnt/beegfs/imagenet2012/image/n02109525_10908.JPEG
16045,8.149147033691406,64,/mnt/beegfs/imagenet2012/image/n02109525_10960.JPEG
16046,5.40471076965332,36,/mnt/beegfs/imagenet2012/image/n02109525_10992.JPEG
16047,5.345344543457031,38,/mnt/beegfs/imagenet2012/image/n02109525_1100.JPEG
16048,4.770755767822266,21,/mnt/beegfs/imagenet2012/image/n02109525_11155.JPEG
16049,5.287885665893555,44,/mnt/beegfs/imagenet2012/image/n02109525_11274.JPEG
16050,5.13005256652832,35,/mnt/beegfs/imagenet2012/image/n02109525_11285.JPEG
16051,4.964590072631836,32,/mnt/beegfs/imagenet2012/image/n02109525_11444.JPEG
16052,5.25212287902832,48,/mnt/beegfs/imagenet2012/image/n02109525_11445.JPEG
16053,4.890680313110352,33,/mnt/beegfs/imagenet2012/image/n02109525_11452.JPEG
16054,4.873752593994141,33,/mnt/beegfs/imagenet2012/image/n02109525_11465.JPEG
16055,5.008459091186523,29,/mnt/beegfs/imagenet2012/image/n02109525_11732.JPEG
16056,4.6024322509765625,27,/mnt/beegfs/imagenet2012/image/n02109525_11747.JPEG
16057,3.777027130126953,12,/mnt/beegfs/imagenet2012/image/n02109525_12041.JPEG
16058,4.394054412841797,18,/mnt/beegfs/imagenet2012/image/n02109525_12155.JPEG
16059,5.426168441772461,40,/mnt/beegfs/imagenet2012/image/n02109525_12272.JPEG
16060,4.004478454589844,23,/mnt/beegfs/imagenet2012/image/n02109525_12392.JPEG
16061,4.890680313110352,36,/mnt/beegfs/imagenet2012/image/n02109525_12604.JPEG
16062,5.169868469238281,36,/mnt/beegfs/imagenet2012/image/n02109525_12610.JPEG
16063,5.419731140136719,40,/mnt/beegfs/imagenet2012/image/n02109525_12641.JPEG
16064,5.050182342529297,38,/mnt/beegfs/imagenet2012/image/n02109525_1271.JPEG
16065,4.951715469360352,30,/mnt/beegfs/imagenet2012/image/n02109525_12736.JPEG
16066,5.43212890625,47,/mnt/beegfs/imagenet2012/image/n02109525_12875.JPEG
16067,5.340099334716797,36,/mnt/beegfs/imagenet2012/image/n02109525_12937.JPEG
16068,3.922700881958008,18,/mnt/beegfs/imagenet2012/image/n02109525_13146.JPEG
16069,4.850864410400391,27,/mnt/beegfs/imagenet2012/image/n02109525_1314.JPEG
16070,6.165027618408203,64,/mnt/beegfs/imagenet2012/image/n02109525_13154.JPEG
16071,5.400657653808594,48,/mnt/beegfs/imagenet2012/image/n02109525_13230.JPEG
16072,4.827260971069336,28,/mnt/beegfs/imagenet2012/image/n02109525_13356.JPEG
16073,4.903078079223633,35,/mnt/beegfs/imagenet2012/image/n02109525_13410.JPEG
16074,5.802392959594727,69,/mnt/beegfs/imagenet2012/image/n02109525_13420.JPEG
16075,5.087614059448242,47,/mnt/beegfs/imagenet2012/image/n02109525_13580.JPEG
16076,5.83958625793457,40,/mnt/beegfs/imagenet2012/image/n02109525_13627.JPEG
16077,6.19196891784668,58,/mnt/beegfs/imagenet2012/image/n02109525_13655.JPEG
16078,4.80961799621582,33,/mnt/beegfs/imagenet2012/image/n02109525_13702.JPEG
16079,4.559755325317383,25,/mnt/beegfs/imagenet2012/image/n02109525_13780.JPEG
16080,4.965066909790039,41,/mnt/beegfs/imagenet2012/image/n02109525_13794.JPEG
16081,4.852294921875,33,/mnt/beegfs/imagenet2012/image/n02109525_13804.JPEG
16082,4.975318908691406,37,/mnt/beegfs/imagenet2012/image/n02109525_13812.JPEG
16083,5.205631256103516,53,/mnt/beegfs/imagenet2012/image/n02109525_13906.JPEG
16084,3.668069839477539,20,/mnt/beegfs/imagenet2012/image/n02109525_13988.JPEG
16085,3.8204193115234375,16,/mnt/beegfs/imagenet2012/image/n02109525_14198.JPEG
16086,3.8259029388427734,14,/mnt/beegfs/imagenet2012/image/n02109525_14249.JPEG
16087,4.753589630126953,37,/mnt/beegfs/imagenet2012/image/n02109525_14297.JPEG
16088,4.814624786376953,40,/mnt/beegfs/imagenet2012/image/n02109525_14676.JPEG
16089,3.5359859466552734,14,/mnt/beegfs/imagenet2012/image/n02109525_14774.JPEG
16090,4.643678665161133,33,/mnt/beegfs/imagenet2012/image/n02109525_1480.JPEG
16091,4.380702972412109,25,/mnt/beegfs/imagenet2012/image/n02109525_14999.JPEG
16092,4.824161529541016,39,/mnt/beegfs/imagenet2012/image/n02109525_15029.JPEG
16093,4.463434219360352,20,/mnt/beegfs/imagenet2012/image/n02109525_1502.JPEG
16094,5.00178337097168,33,/mnt/beegfs/imagenet2012/image/n02109525_15376.JPEG
16095,4.30750846862793,21,/mnt/beegfs/imagenet2012/image/n02109525_15506.JPEG
16096,4.201650619506836,28,/mnt/beegfs/imagenet2012/image/n02109525_15579.JPEG
16097,4.862308502197266,29,/mnt/beegfs/imagenet2012/image/n02109525_15746.JPEG
16098,5.032539367675781,47,/mnt/beegfs/imagenet2012/image/n02109525_1575.JPEG
16099,4.121065139770508,28,/mnt/beegfs/imagenet2012/image/n02109525_16100.JPEG
16100,5.430459976196289,51,/mnt/beegfs/imagenet2012/image/n02109525_16215.JPEG
16101,4.658222198486328,29,/mnt/beegfs/imagenet2012/image/n02109525_1624.JPEG
16102,4.215002059936523,27,/mnt/beegfs/imagenet2012/image/n02109525_16284.JPEG
16103,5.300998687744141,44,/mnt/beegfs/imagenet2012/image/n02109525_16346.JPEG
16104,9.301424026489258,112,/mnt/beegfs/imagenet2012/image/n02109525_16485.JPEG
16105,6.346225738525391,87,/mnt/beegfs/imagenet2012/image/n02109525_16487.JPEG
16106,4.900693893432617,38,/mnt/beegfs/imagenet2012/image/n02109525_16981.JPEG
16107,4.744052886962891,32,/mnt/beegfs/imagenet2012/image/n02109525_17025.JPEG
16108,4.416942596435547,25,/mnt/beegfs/imagenet2012/image/n02109525_17140.JPEG
16109,4.804134368896484,43,/mnt/beegfs/imagenet2012/image/n02109525_1717.JPEG
16110,5.726099014282227,63,/mnt/beegfs/imagenet2012/image/n02109525_17182.JPEG
16111,5.157470703125,34,/mnt/beegfs/imagenet2012/image/n02109525_17291.JPEG
16112,4.976511001586914,33,/mnt/beegfs/imagenet2012/image/n02109525_1741.JPEG
16113,5.002737045288086,39,/mnt/beegfs/imagenet2012/image/n02109525_18136.JPEG
16114,5.422353744506836,43,/mnt/beegfs/imagenet2012/image/n02109525_18371.JPEG
16115,5.171060562133789,50,/mnt/beegfs/imagenet2012/image/n02109525_1843.JPEG
16116,4.755496978759766,31,/mnt/beegfs/imagenet2012/image/n02109525_1864.JPEG
16117,4.601240158081055,22,/mnt/beegfs/imagenet2012/image/n02109525_18685.JPEG
16118,4.955291748046875,32,/mnt/beegfs/imagenet2012/image/n02109525_1880.JPEG
16119,5.198478698730469,44,/mnt/beegfs/imagenet2012/image/n02109525_18948.JPEG
16120,4.513025283813477,27,/mnt/beegfs/imagenet2012/image/n02109525_1902.JPEG
16121,5.019903182983398,37,/mnt/beegfs/imagenet2012/image/n02109525_1972.JPEG
16122,4.974842071533203,31,/mnt/beegfs/imagenet2012/image/n02109525_2008.JPEG
16123,5.249738693237305,46,/mnt/beegfs/imagenet2012/image/n02109525_2035.JPEG
16124,5.79380989074707,52,/mnt/beegfs/imagenet2012/image/n02109525_2104.JPEG
16125,4.627466201782227,28,/mnt/beegfs/imagenet2012/image/n02109525_2248.JPEG
16126,4.9953460693359375,39,/mnt/beegfs/imagenet2012/image/n02109525_2369.JPEG
16127,5.043268203735352,40,/mnt/beegfs/imagenet2012/image/n02109525_2385.JPEG
16128,5.117893218994141,40,/mnt/beegfs/imagenet2012/image/n02109525_243.JPEG
16129,25.973796844482422,272,/mnt/beegfs/imagenet2012/image/n02109525_2575.JPEG
16130,5.402803421020508,39,/mnt/beegfs/imagenet2012/image/n02109525_2648.JPEG
16131,4.224538803100586,12,/mnt/beegfs/imagenet2012/image/n02109525_2681.JPEG
16132,4.060983657836914,19,/mnt/beegfs/imagenet2012/image/n02109525_2737.JPEG
16133,5.049467086791992,36,/mnt/beegfs/imagenet2012/image/n02109525_2770.JPEG
16134,5.771398544311523,59,/mnt/beegfs/imagenet2012/image/n02109525_2810.JPEG
16135,4.89497184753418,40,/mnt/beegfs/imagenet2012/image/n02109525_2840.JPEG
16136,5.010366439819336,29,/mnt/beegfs/imagenet2012/image/n02109525_2943.JPEG
16137,5.20777702331543,58,/mnt/beegfs/imagenet2012/image/n02109525_3346.JPEG
16138,4.332542419433594,33,/mnt/beegfs/imagenet2012/image/n02109525_3360.JPEG
16139,4.422903060913086,16,/mnt/beegfs/imagenet2012/image/n02109525_3388.JPEG
16140,4.869699478149414,33,/mnt/beegfs/imagenet2012/image/n02109525_3448.JPEG
16141,4.570245742797852,23,/mnt/beegfs/imagenet2012/image/n02109525_345.JPEG
16142,3.574371337890625,14,/mnt/beegfs/imagenet2012/image/n02109525_3506.JPEG
16143,3.751993179321289,20,/mnt/beegfs/imagenet2012/image/n02109525_3531.JPEG
16144,5.309581756591797,37,/mnt/beegfs/imagenet2012/image/n02109525_3667.JPEG
16145,6.286382675170898,62,/mnt/beegfs/imagenet2012/image/n02109525_368.JPEG
16146,3.8802623748779297,21,/mnt/beegfs/imagenet2012/image/n02109525_370.JPEG
16147,3.998994827270508,17,/mnt/beegfs/imagenet2012/image/n02109525_393.JPEG
16148,3.201723098754883,14,/mnt/beegfs/imagenet2012/image/n02109525_4021.JPEG
16149,4.848480224609375,31,/mnt/beegfs/imagenet2012/image/n02109525_4308.JPEG
16150,4.241943359375,24,/mnt/beegfs/imagenet2012/image/n02109525_444.JPEG
16151,3.856658935546875,17,/mnt/beegfs/imagenet2012/image/n02109525_4516.JPEG
16152,4.942417144775391,38,/mnt/beegfs/imagenet2012/image/n02109525_499.JPEG
16153,4.38380241394043,25,/mnt/beegfs/imagenet2012/image/n02109525_5007.JPEG
16154,4.423618316650391,30,/mnt/beegfs/imagenet2012/image/n02109525_5013.JPEG
16155,5.23066520690918,51,/mnt/beegfs/imagenet2012/image/n02109525_523.JPEG
16156,8.414030075073242,85,/mnt/beegfs/imagenet2012/image/n02109525_5264.JPEG
16157,4.837274551391602,33,/mnt/beegfs/imagenet2012/image/n02109525_5385.JPEG
16158,4.613399505615234,32,/mnt/beegfs/imagenet2012/image/n02109525_539.JPEG
16159,4.589080810546875,37,/mnt/beegfs/imagenet2012/image/n02109525_5498.JPEG
16160,4.611968994140625,36,/mnt/beegfs/imagenet2012/image/n02109525_5966.JPEG
16161,5.018949508666992,48,/mnt/beegfs/imagenet2012/image/n02109525_6019.JPEG
16162,3.912210464477539,23,/mnt/beegfs/imagenet2012/image/n02109525_6215.JPEG
16163,4.917621612548828,54,/mnt/beegfs/imagenet2012/image/n02109525_6593.JPEG
16164,5.435943603515625,54,/mnt/beegfs/imagenet2012/image/n02109525_6663.JPEG
16165,4.394769668579102,24,/mnt/beegfs/imagenet2012/image/n02109525_6693.JPEG
16166,4.3621063232421875,19,/mnt/beegfs/imagenet2012/image/n02109525_6931.JPEG
16167,4.694461822509766,29,/mnt/beegfs/imagenet2012/image/n02109525_7016.JPEG
16168,4.4994354248046875,32,/mnt/beegfs/imagenet2012/image/n02109525_7024.JPEG
16169,4.592657089233398,29,/mnt/beegfs/imagenet2012/image/n02109525_7085.JPEG
16170,4.736661911010742,34,/mnt/beegfs/imagenet2012/image/n02109525_7109.JPEG
16171,4.807233810424805,35,/mnt/beegfs/imagenet2012/image/n02109525_7121.JPEG
16172,4.486560821533203,27,/mnt/beegfs/imagenet2012/image/n02109525_7336.JPEG
16173,4.574060440063477,30,/mnt/beegfs/imagenet2012/image/n02109525_7444.JPEG
16174,4.856348037719727,34,/mnt/beegfs/imagenet2012/image/n02109525_7497.JPEG
16175,4.391670227050781,18,/mnt/beegfs/imagenet2012/image/n02109525_751.JPEG
16176,4.6443939208984375,30,/mnt/beegfs/imagenet2012/image/n02109525_7579.JPEG
16177,4.3430328369140625,17,/mnt/beegfs/imagenet2012/image/n02109525_7656.JPEG
16178,4.91023063659668,27,/mnt/beegfs/imagenet2012/image/n02109525_7982.JPEG
16179,5.068302154541016,36,/mnt/beegfs/imagenet2012/image/n02109525_8096.JPEG
16180,4.670381546020508,30,/mnt/beegfs/imagenet2012/image/n02109525_8211.JPEG
16181,5.422830581665039,35,/mnt/beegfs/imagenet2012/image/n02109525_823.JPEG
16182,4.5604705810546875,25,/mnt/beegfs/imagenet2012/image/n02109525_8312.JPEG
16183,5.090951919555664,40,/mnt/beegfs/imagenet2012/image/n02109525_8417.JPEG
16184,4.166603088378906,17,/mnt/beegfs/imagenet2012/image/n02109525_8475.JPEG
16185,5.017280578613281,43,/mnt/beegfs/imagenet2012/image/n02109525_8545.JPEG
16186,4.13203239440918,27,/mnt/beegfs/imagenet2012/image/n02109525_8704.JPEG
16187,4.7321319580078125,29,/mnt/beegfs/imagenet2012/image/n02109525_8822.JPEG
16188,3.471851348876953,14,/mnt/beegfs/imagenet2012/image/n02109525_883.JPEG
16189,5.131959915161133,32,/mnt/beegfs/imagenet2012/image/n02109525_9130.JPEG
16190,4.925251007080078,37,/mnt/beegfs/imagenet2012/image/n02109525_9243.JPEG
16191,4.865884780883789,32,/mnt/beegfs/imagenet2012/image/n02109525_9345.JPEG
16192,5.061149597167969,41,/mnt/beegfs/imagenet2012/image/n02109525_9379.JPEG
16193,4.969596862792969,41,/mnt/beegfs/imagenet2012/image/n02109525_9426.JPEG
16194,4.722833633422852,29,/mnt/beegfs/imagenet2012/image/n02109525_950.JPEG
16195,4.210472106933594,23,/mnt/beegfs/imagenet2012/image/n02109525_9522.JPEG
16196,5.624294281005859,45,/mnt/beegfs/imagenet2012/image/n02109525_9869.JPEG
16197,4.769802093505859,25,/mnt/beegfs/imagenet2012/image/n02109525_9872.JPEG
16198,5.120992660522461,48,/mnt/beegfs/imagenet2012/image/n02109525_997.JPEG
16199,5.002737045288086,34,/mnt/beegfs/imagenet2012/image/n02109961_10021.JPEG
16200,5.188465118408203,32,/mnt/beegfs/imagenet2012/image/n02109961_1017.JPEG
16201,5.263328552246094,54,/mnt/beegfs/imagenet2012/image/n02109961_1032.JPEG
16202,4.778146743774414,23,/mnt/beegfs/imagenet2012/image/n02109961_10660.JPEG
16203,3.809690475463867,13,/mnt/beegfs/imagenet2012/image/n02109961_10699.JPEG
16204,3.6818981170654297,15,/mnt/beegfs/imagenet2012/image/n02109961_1076.JPEG
16205,3.7975311279296875,14,/mnt/beegfs/imagenet2012/image/n02109961_10774.JPEG
16206,12.46500015258789,117,/mnt/beegfs/imagenet2012/image/n02109961_11224.JPEG
16207,4.418373107910156,24,/mnt/beegfs/imagenet2012/image/n02109961_11511.JPEG
16208,4.555940628051758,27,/mnt/beegfs/imagenet2012/image/n02109961_11634.JPEG
16209,4.828214645385742,33,/mnt/beegfs/imagenet2012/image/n02109961_12107.JPEG
16210,4.714250564575195,32,/mnt/beegfs/imagenet2012/image/n02109961_12118.JPEG
16211,5.339384078979492,63,/mnt/beegfs/imagenet2012/image/n02109961_12338.JPEG
16212,3.2749176025390625,12,/mnt/beegfs/imagenet2012/image/n02109961_1235.JPEG
16213,4.492759704589844,27,/mnt/beegfs/imagenet2012/image/n02109961_1251.JPEG
16214,2.8257369995117188,4,/mnt/beegfs/imagenet2012/image/n02109961_1253.JPEG
16215,4.380226135253906,26,/mnt/beegfs/imagenet2012/image/n02109961_12719.JPEG
16216,4.728078842163086,33,/mnt/beegfs/imagenet2012/image/n02109961_1276.JPEG
16217,5.261659622192383,47,/mnt/beegfs/imagenet2012/image/n02109961_12993.JPEG
16218,4.990339279174805,37,/mnt/beegfs/imagenet2012/image/n02109961_13077.JPEG
16219,4.244804382324219,18,/mnt/beegfs/imagenet2012/image/n02109961_131.JPEG
16220,4.6825408935546875,28,/mnt/beegfs/imagenet2012/image/n02109961_1328.JPEG
16221,4.502058029174805,29,/mnt/beegfs/imagenet2012/image/n02109961_1351.JPEG
16222,4.420757293701172,25,/mnt/beegfs/imagenet2012/image/n02109961_135.JPEG
16223,4.390954971313477,22,/mnt/beegfs/imagenet2012/image/n02109961_1413.JPEG
16224,5.683660507202148,68,/mnt/beegfs/imagenet2012/image/n02109961_15257.JPEG
16225,4.595279693603516,26,/mnt/beegfs/imagenet2012/image/n02109961_15315.JPEG
16226,4.467010498046875,27,/mnt/beegfs/imagenet2012/image/n02109961_16095.JPEG
16227,3.0345916748046875,10,/mnt/beegfs/imagenet2012/image/n02109961_1613.JPEG
16228,3.737926483154297,26,/mnt/beegfs/imagenet2012/image/n02109961_16311.JPEG
16229,3.414630889892578,14,/mnt/beegfs/imagenet2012/image/n02109961_1633.JPEG
16230,5.204200744628906,30,/mnt/beegfs/imagenet2012/image/n02109961_16491.JPEG
16231,4.67371940612793,45,/mnt/beegfs/imagenet2012/image/n02109961_16718.JPEG
16232,4.595279693603516,30,/mnt/beegfs/imagenet2012/image/n02109961_1678.JPEG
16233,5.568981170654297,48,/mnt/beegfs/imagenet2012/image/n02109961_16865.JPEG
16234,4.013299942016602,21,/mnt/beegfs/imagenet2012/image/n02109961_16953.JPEG
16235,18.48578453063965,96,/mnt/beegfs/imagenet2012/image/n02109961_16961.JPEG
16236,5.387544631958008,36,/mnt/beegfs/imagenet2012/image/n02109961_17006.JPEG
16237,4.31060791015625,22,/mnt/beegfs/imagenet2012/image/n02109961_17033.JPEG
16238,5.192995071411133,26,/mnt/beegfs/imagenet2012/image/n02109961_17082.JPEG
16239,4.311084747314453,11,/mnt/beegfs/imagenet2012/image/n02109961_17141.JPEG
16240,4.751920700073242,29,/mnt/beegfs/imagenet2012/image/n02109961_1767.JPEG
16241,5.488872528076172,33,/mnt/beegfs/imagenet2012/image/n02109961_18009.JPEG
16242,5.724906921386719,64,/mnt/beegfs/imagenet2012/image/n02109961_18163.JPEG
16243,4.484415054321289,31,/mnt/beegfs/imagenet2012/image/n02109961_18381.JPEG
16244,4.926443099975586,26,/mnt/beegfs/imagenet2012/image/n02109961_18454.JPEG
16245,4.448175430297852,15,/mnt/beegfs/imagenet2012/image/n02109961_18527.JPEG
16246,4.797458648681641,26,/mnt/beegfs/imagenet2012/image/n02109961_18552.JPEG
16247,5.221843719482422,32,/mnt/beegfs/imagenet2012/image/n02109961_19261.JPEG
16248,4.786252975463867,40,/mnt/beegfs/imagenet2012/image/n02109961_19358.JPEG
16249,5.933284759521484,40,/mnt/beegfs/imagenet2012/image/n02109961_1948.JPEG
16250,4.855871200561523,29,/mnt/beegfs/imagenet2012/image/n02109961_1949.JPEG
16251,3.5567283630371094,10,/mnt/beegfs/imagenet2012/image/n02109961_1971.JPEG
16252,4.852294921875,34,/mnt/beegfs/imagenet2012/image/n02109961_20002.JPEG
16253,5.187034606933594,22,/mnt/beegfs/imagenet2012/image/n02109961_20013.JPEG
16254,5.032777786254883,44,/mnt/beegfs/imagenet2012/image/n02109961_20429.JPEG
16255,4.434823989868164,23,/mnt/beegfs/imagenet2012/image/n02109961_21073.JPEG
16256,5.6400299072265625,54,/mnt/beegfs/imagenet2012/image/n02109961_21096.JPEG
16257,4.641294479370117,21,/mnt/beegfs/imagenet2012/image/n02109961_2188.JPEG
16258,3.2508373260498047,7,/mnt/beegfs/imagenet2012/image/n02109961_2272.JPEG
16259,4.649162292480469,21,/mnt/beegfs/imagenet2012/image/n02109961_2317.JPEG
16260,5.066156387329102,28,/mnt/beegfs/imagenet2012/image/n02109961_2369.JPEG
16261,5.263090133666992,48,/mnt/beegfs/imagenet2012/image/n02109961_2388.JPEG
16262,3.8900375366210938,22,/mnt/beegfs/imagenet2012/image/n02109961_2406.JPEG
16263,4.3354034423828125,25,/mnt/beegfs/imagenet2012/image/n02109961_2492.JPEG
16264,5.034208297729492,30,/mnt/beegfs/imagenet2012/image/n02109961_2522.JPEG
16265,5.057334899902344,48,/mnt/beegfs/imagenet2012/image/n02109961_2532.JPEG
16266,4.690885543823242,28,/mnt/beegfs/imagenet2012/image/n02109961_2555.JPEG
16267,4.207611083984375,17,/mnt/beegfs/imagenet2012/image/n02109961_2584.JPEG
16268,4.388332366943359,18,/mnt/beegfs/imagenet2012/image/n02109961_2599.JPEG
16269,6.116628646850586,86,/mnt/beegfs/imagenet2012/image/n02109961_2608.JPEG
16270,4.842996597290039,37,/mnt/beegfs/imagenet2012/image/n02109961_2609.JPEG
16271,4.406929016113281,18,/mnt/beegfs/imagenet2012/image/n02109961_2675.JPEG
16272,3.219127655029297,9,/mnt/beegfs/imagenet2012/image/n02109961_2706.JPEG
16273,4.879236221313477,31,/mnt/beegfs/imagenet2012/image/n02109961_2727.JPEG
16274,5.494117736816406,46,/mnt/beegfs/imagenet2012/image/n02109961_2832.JPEG
16275,5.023479461669922,29,/mnt/beegfs/imagenet2012/image/n02109961_2932.JPEG
16276,4.214763641357422,17,/mnt/beegfs/imagenet2012/image/n02109961_2964.JPEG
16277,4.84776496887207,31,/mnt/beegfs/imagenet2012/image/n02109961_3027.JPEG
16278,5.047082901000977,48,/mnt/beegfs/imagenet2012/image/n02109961_3054.JPEG
16279,7.334232330322266,35,/mnt/beegfs/imagenet2012/image/n02109961_3159.JPEG
16280,3.1120777130126953,6,/mnt/beegfs/imagenet2012/image/n02109961_3217.JPEG
16281,4.891872406005859,32,/mnt/beegfs/imagenet2012/image/n02109961_3479.JPEG
16282,4.792451858520508,39,/mnt/beegfs/imagenet2012/image/n02109961_3715.JPEG
16283,4.970550537109375,41,/mnt/beegfs/imagenet2012/image/n02109961_3810.JPEG
16284,5.17582893371582,40,/mnt/beegfs/imagenet2012/image/n02109961_3817.JPEG
16285,5.247354507446289,47,/mnt/beegfs/imagenet2012/image/n02109961_3902.JPEG
16286,4.552364349365234,24,/mnt/beegfs/imagenet2012/image/n02109961_391.JPEG
16287,4.664897918701172,23,/mnt/beegfs/imagenet2012/image/n02109961_3946.JPEG
16288,5.07354736328125,35,/mnt/beegfs/imagenet2012/image/n02109961_3956.JPEG
16289,4.60052490234375,20,/mnt/beegfs/imagenet2012/image/n02109961_3984.JPEG
16290,5.016326904296875,18,/mnt/beegfs/imagenet2012/image/n02109961_3992.JPEG
16291,5.430698394775391,61,/mnt/beegfs/imagenet2012/image/n02109961_4054.JPEG
16292,4.877567291259766,29,/mnt/beegfs/imagenet2012/image/n02109961_4157.JPEG
16293,5.013465881347656,41,/mnt/beegfs/imagenet2012/image/n02109961_4182.JPEG
16294,5.090236663818359,48,/mnt/beegfs/imagenet2012/image/n02109961_4369.JPEG
16295,5.10096549987793,44,/mnt/beegfs/imagenet2012/image/n02109961_4428.JPEG
16296,4.93931770324707,39,/mnt/beegfs/imagenet2012/image/n02109961_4451.JPEG
16297,4.436969757080078,22,/mnt/beegfs/imagenet2012/image/n02109961_4509.JPEG
16298,3.16619873046875,8,/mnt/beegfs/imagenet2012/image/n02109961_4619.JPEG
16299,5.124807357788086,33,/mnt/beegfs/imagenet2012/image/n02109961_4670.JPEG
16300,4.97746467590332,27,/mnt/beegfs/imagenet2012/image/n02109961_467.JPEG
16301,4.6863555908203125,24,/mnt/beegfs/imagenet2012/image/n02109961_4689.JPEG
16302,4.712104797363281,29,/mnt/beegfs/imagenet2012/image/n02109961_4738.JPEG
16303,5.680561065673828,70,/mnt/beegfs/imagenet2012/image/n02109961_4801.JPEG
16304,4.897117614746094,35,/mnt/beegfs/imagenet2012/image/n02109961_4952.JPEG
16305,3.728151321411133,13,/mnt/beegfs/imagenet2012/image/n02109961_5035.JPEG
16306,5.020618438720703,21,/mnt/beegfs/imagenet2012/image/n02109961_5066.JPEG
16307,5.379438400268555,38,/mnt/beegfs/imagenet2012/image/n02109961_5080.JPEG
16308,5.214929580688477,40,/mnt/beegfs/imagenet2012/image/n02109961_5147.JPEG
16309,5.242586135864258,50,/mnt/beegfs/imagenet2012/image/n02109961_52.JPEG
16310,4.885673522949219,36,/mnt/beegfs/imagenet2012/image/n02109961_546.JPEG
16311,4.474878311157227,20,/mnt/beegfs/imagenet2012/image/n02109961_5554.JPEG
